paper_name,journal,number_entities
conf_vldb_Suciu96,VLDB,2
conf_vldb_ShaferA97,VLDB,2
conf_vldb_KornackerB95,VLDB,2
conf_vldb_LowdenR86,VLDB,2
conf_vldb_SkubiszewskiV97,VLDB,2
conf_vldb_WienerN95,VLDB,2
conf_vldb_Mitschang89,VLDB,2
conf_vldb_Freytag86,VLDB,2
conf_vldb_SrikantA95,VLDB,2
conf_vldb_PangCL93,VLDB,2
conf_vldb_SchollPS87,VLDB,2
conf_vldb_YaoM75,VLDB,2
conf_vldb_Eick91,VLDB,2
conf_vldb_Bhide88,VLDB,2
conf_vldb_NodineZ90,VLDB,2
conf_vldb_SingithamMR04,VLDB,2
conf_vldb_Muralikrishna89,VLDB,2
conf_vldb_CareyS84,VLDB,2
conf_vldb_SegevG89,VLDB,2
conf_vldb_GoldhirschY84,VLDB,2
conf_vldb_Madnick93,VLDB,2
conf_vldb_Shasha85,VLDB,2
conf_vldb_ChuT0H06,VLDB,2
conf_vldb_ChenMGFW06,VLDB,2
conf_vldb_AlexeCT06,VLDB,2
conf_vldb_KowalkiewiczKA06,VLDB,2
conf_vldb_MohanW06,VLDB,2
conf_vldb_DalviS05,VLDB,2
conf_vldb_LeeL99,VLDB,2
conf_vldb_HelmerWM98,VLDB,2
conf_vldb_GarofalakisIO98,VLDB,2
conf_vldb_Duranti01,VLDB,2
conf_vldb_RastogiHS07,VLDB,2
conf_vldb_CormodeG05,VLDB,2
conf_vldb_MarkowitzKPSIK05,VLDB,2
conf_vldb_VelegrakisMP03,VLDB,2
conf_vldb_SundaraHCAS01,VLDB,2
conf_vldb_ZimbraoS98,VLDB,2
conf_vldb_ShanmugasundaramSBCLPR00,VLDB,2
conf_vldb_ChungCLL01,VLDB,2
conf_vldb_ChengKPKT05,VLDB,2
conf_vldb_SattlerGS03,VLDB,2
conf_vldb_ZhouLE07,VLDB,2
conf_vldb_AboulnagaAN01,VLDB,2
conf_vldb_RossJS05,VLDB,2
conf_vldb_PapadimitriouBF03,VLDB,2
conf_vldb_AnSVKIG01,VLDB,2
conf_vldb_CasatiS00,VLDB,2
conf_vldb_HaasKU99,VLDB,2
conf_vldb_DittrichSKB05,VLDB,2
conf_vldb_BawaBA03,VLDB,2
conf_vldb_VieiraM03,VLDB,2
conf_vldb_TianD03,VLDB,2
conf_vldb_ChanFFGR02,VLDB,2
conf_vldb_BouganimCDDGS99,VLDB,2
conf_vldb_AgrawalCN00,VLDB,2
conf_vldb_QiCS07,VLDB,2
conf_vldb_SeidlK97,VLDB,2
conf_vldb_SeegerLM93,VLDB,2
conf_vldb_ShekarSD88,VLDB,2
conf_vldb_WoelkK87,VLDB,2
conf_vldb_BlausteinK85,VLDB,2
conf_vldb_Grahne84,VLDB,2
conf_vldb_SkogsrudBCD04,VLDB,2
conf_vldb_SudkampL90,VLDB,2
conf_vldb_Hawthorn82,VLDB,2
conf_vldb_MoriSAI86,VLDB,2
conf_vldb_Sripada88,VLDB,2
conf_vldb_DadamLPS85,VLDB,2
conf_vldb_LiM04,VLDB,2
conf_vldb_SteinbrunnPMK95,VLDB,2
conf_vldb_JagadishNSSK97,VLDB,2
conf_vldb_ChakravarthyKAK94,VLDB,2
conf_vldb_GarofalakisOS97,VLDB,2
conf_vldb_KentSR88,VLDB,2
conf_vldb_TeisseirePC94,VLDB,2
conf_vldb_AbbottG88,VLDB,2
conf_vldb_RamanMSLP04,VLDB,2
conf_vldb_HoreMT04,VLDB,2
conf_vldb_Dyreson96,VLDB,2
conf_vldb_FerrierS82,VLDB,2
conf_vldb_ChristodoulakisTZ97,VLDB,2
conf_vldb_SubramaniamPPKG06,VLDB,2
conf_vldb_SpiegelPBP06,VLDB,2
conf_vldb_AfanasievFMZ06,VLDB,2
conf_vldb_Luo06,VLDB,2
conf_vldb_DragutYM06,VLDB,2
conf_vldb_JoshiDZWFLW06,VLDB,2
conf_vldb_NambiarK05,VLDB,2
conf_vldb_AkbariniaPV07,VLDB,2
conf_vldb_ChoN02,VLDB,2
conf_vldb_LiHHB05,VLDB,2
conf_vldb_SayyadianLDR05,VLDB,2
conf_vldb_GyongyiG05,VLDB,2
conf_vldb_DasGKS07,VLDB,2
conf_vldb_ShanmugasundaramKSFF01,VLDB,2
conf_vldb_ShahRR05,VLDB,2
conf_vldb_DoDJJR98,VLDB,2
conf_vldb_HaftmannKL05,VLDB,2
conf_vldb_KriegelPS00,VLDB,2
conf_vldb_Cudre-MaurouxABHA07,VLDB,2
conf_vldb_FuxmanFM05,VLDB,2
conf_vldb_GraefeBC98,VLDB,2
conf_vldb_CareyCNVDRSM99,VLDB,2
conf_vldb_ArionBCDMP03,VLDB,2
conf_vldb_BhattacharyaMS07,VLDB,2
conf_vldb_ReddyH05,VLDB,2
conf_vldb_KuntschkeSKR05,VLDB,2
conf_vldb_PatonG01,VLDB,2
conf_vldb_SchaeferBBJ00,VLDB,2
conf_vldb_MorsePJ07,VLDB,2
conf_vldb_Keogh02,VLDB,2
conf_vldb_ShenDNR07,VLDB,2
conf_vldb_YiF00,VLDB,2
conf_vldb_BerckenS01,VLDB,2
conf_vldb_AnsariNRS92,VLDB,2
conf_vldb_RundensteinerB89,VLDB,2
conf_vldb_KamelF94,VLDB,2
conf_vldb_OnoL90,VLDB,2
conf_vldb_Nejdl87,VLDB,2
conf_vldb_AmatoGM93,VLDB,2
conf_vldb_Levy96,VLDB,2
conf_vldb_Huyn97,VLDB,2
conf_vldb_HaasNSS95,VLDB,2
conf_vldb_Suciu96a,VLDB,2
conf_vldb_Yokomori86,VLDB,2
conf_vldb_AgrawalGIIS92,VLDB,2
conf_vldb_CeriW93,VLDB,2
conf_vldb_LiSR92,VLDB,2
conf_vldb_BertinoHL83,VLDB,2
conf_vldb_KingM84,VLDB,2
conf_vldb_Muralikrishna92,VLDB,2
conf_vldb_GuptaHQ95,VLDB,2
conf_vldb_GonnetT87,VLDB,2
conf_vldb_LabioG96,VLDB,2
conf_vldb_DayalHL91,VLDB,2
conf_vldb_KalusD95,VLDB,2
conf_vldb_ShumM88,VLDB,2
conf_vldb_MiningGroup96,VLDB,2
conf_vldb_KornSFSP96,VLDB,2
conf_vldb_SubietaMSR93,VLDB,2
conf_vldb_SeverancePW90,VLDB,2
conf_vldb_ImielinskiB92,VLDB,2
conf_vldb_TaoPL04,VLDB,2
conf_vldb_RaghavanG01,VLDB,2
conf_vldb_AcharyaGP99,VLDB,2
conf_vldb_HalversonBKKRTVWND03,VLDB,2
conf_vldb_ShenZHSZ07,VLDB,2
conf_vldb_KassoffZGG05,VLDB,2
conf_vldb_May01,VLDB,2
conf_vldb_RastogiS98,VLDB,2
conf_vldb_HoskingC99,VLDB,2
conf_vldb_JinKLT05,VLDB,2
conf_vldb_OlstonW00,VLDB,2
conf_vldb_GaoS03,VLDB,2
conf_vldb_SchollBGKWRK07,VLDB,2
conf_vldb_RamanH01,VLDB,2
conf_vldb_ChenAGM05,VLDB,2
conf_vldb_DongHLPW01,VLDB,2
conf_vldb_LimWV03,VLDB,2
conf_vldb_ChenL03,VLDB,2
conf_vldb_YuV00,VLDB,2
conf_vldb_YuJ07,VLDB,2
conf_vldb_BaumgartnerFG01,VLDB,2
conf_vldb_TataLP07,VLDB,2
conf_vldb_HelalL00,VLDB,2
conf_vldb_ZhouR03,VLDB,2
conf_vldb_MitomaI75,VLDB,2
conf_vldb_RahmM93,VLDB,2
conf_vldb_ZellerG90,VLDB,2
conf_vldb_JarkeLS85,VLDB,2
conf_vldb_DongHT04,VLDB,2
conf_vldb_MokbelXAHPH04,VLDB,2
conf_vldb_FischerG85,VLDB,2
conf_vldb_MohaniaS94,VLDB,2
conf_vldb_Lomet93,VLDB,2
conf_vldb_MacNicolF04,VLDB,2
conf_vldb_PirotteZMY94,VLDB,2
conf_vldb_GallersdorferN95,VLDB,2
conf_vldb_KiferBG04,VLDB,2
conf_vldb_BlankinshipHY91,VLDB,2
conf_vldb_Otoo84,VLDB,2
conf_vldb_RaschidS86,VLDB,2
conf_vldb_ShaferAM96,VLDB,2
conf_vldb_GibbonsMP97,VLDB,2
conf_vldb_ChakravarthyM86,VLDB,2
conf_vldb_KahlerR87,VLDB,2
conf_vldb_Furman85,VLDB,2
conf_vldb_WilschutFA92,VLDB,2
conf_vldb_HowellsFG87,VLDB,2
conf_vldb_Markowitz90,VLDB,2
conf_vldb_BhargavaG89,VLDB,2
conf_vldb_SnodgrassYC04,VLDB,2
conf_vldb_Lozinskii88,VLDB,2
conf_vldb_AlsabtiRS97,VLDB,2
conf_vldb_ChenRS95,VLDB,2
conf_vldb_HasseW91,VLDB,2
conf_vldb_HoutsmaAC90,VLDB,2
conf_vldb_DesslochM97,VLDB,2
conf_vldb_Kent82,VLDB,2
conf_vldb_DasguptaK83,VLDB,2
conf_vldb_Olive89,VLDB,2
conf_vldb_WuYCT95,VLDB,2
conf_vldb_HuaL90,VLDB,2
conf_vldb_KolahdouzanS04,VLDB,2
conf_vldb_AhmadC04,VLDB,2
conf_vldb_LakshmananWZ06,VLDB,2
conf_vldb_LeeK06,VLDB,2
conf_vldb_ZhangZWSP06,VLDB,2
conf_vldb_BunemanCFK06,VLDB,2
conf_vldb_ApaydinCFT06,VLDB,2
conf_vldb_XinHYC05,VLDB,2
conf_vldb_AliABEHKM05,VLDB,2
conf_vldb_NambiarGM07,VLDB,2
conf_vldb_ZhangHC05,VLDB,2
conf_vldb_MahnkeMS02,VLDB,2
conf_vldb_SilversteinBMU98,VLDB,2
conf_vldb_ChenRL07,VLDB,2
conf_vldb_AnKR03,VLDB,2
conf_vldb_FuKLR05,VLDB,2
conf_vldb_RiedelGF98,VLDB,2
conf_vldb_Schoning98,VLDB,2
conf_vldb_Vogels07,VLDB,2
conf_vldb_AbererDHS05,VLDB,2
conf_vldb_ZhouCRS05,VLDB,2
conf_vldb_JagatheesanMPW03,VLDB,2
conf_vldb_SakuraiYKU01,VLDB,2
conf_vldb_Olstad05,VLDB,2
conf_vldb_RamanRH99,VLDB,2
conf_vldb_CieslewiczR07,VLDB,2
conf_vldb_LiuR05,VLDB,2
conf_vldb_AndreiV01,VLDB,2
conf_vldb_BamfordAP99,VLDB,2
conf_vldb_DuchateauBH07,VLDB,2
conf_vldb_LiH07,VLDB,2
conf_vldb_WeberSNSS03,VLDB,2
conf_vldb_XiaZKD05,VLDB,2
conf_vldb_George98,VLDB,2
conf_vldb_GreenfieldKNF05,VLDB,2
conf_vldb_SimonsonA75,VLDB,2
conf_vldb_GuptaWJ91,VLDB,2
conf_vldb_DeWittGGHKM86,VLDB,2
conf_vldb_BestavrosB95,VLDB,2
conf_vldb_KatzC87,VLDB,2
conf_vldb_LiRW87,VLDB,2
conf_vldb_BrownMCL94,VLDB,2
conf_vldb_SalzbergD92,VLDB,2
conf_vldb_LacroixL87,VLDB,2
conf_vldb_Ioannidis93,VLDB,2
conf_vldb_ThomRN86,VLDB,2
conf_vldb_EgenhoferF88,VLDB,2
conf_vldb_IlyasMHBA04,VLDB,2
conf_vldb_AbbottM88,VLDB,2
conf_vldb_WangWLM04,VLDB,2
conf_vldb_FlodinR95,VLDB,2
conf_vldb_NguyenR87,VLDB,2
conf_vldb_OzdenBRS94,VLDB,2
conf_vldb_KelloggOT86,VLDB,2
conf_vldb_NaughtonRSU89,VLDB,2
conf_vldb_KempRS90,VLDB,2
conf_vldb_DeWittG85,VLDB,2
conf_vldb_EicklerGK95,VLDB,2
conf_vldb_Jamil97,VLDB,2
conf_vldb_TuLPY06,VLDB,2
conf_vldb_DennyF06,VLDB,2
conf_vldb_XinHCL06,VLDB,2
conf_vldb_ZhaoMY06,VLDB,2
conf_vldb_PolyzoisBD93,VLDB,2
conf_vldb_Richardson92,VLDB,2
conf_vldb_VassalosP97,VLDB,2
conf_jcdl_HanGZLT04,JCDL,1
conf_jcdl_LiCZL07,JCDL,1
conf_jcdl_KnyazevaKTT15,JCDL,1
conf_jcdl_GippMB11,JCDL,1
conf_jcdl_ReckerP06,JCDL,1
conf_jcdl_HerrmannovaK16,JCDL,1
conf_jcdl_HerlockerWJDHCH02,JCDL,1
conf_jcdl_XieFL13,JCDL,1
conf_jcdl_LiPFT13,JCDL,1
conf_jcdl_Kipp07,JCDL,1
conf_jcdl_Blake05,JCDL,1
conf_jcdl_KochummanMDFU04,JCDL,1
conf_jcdl_SpagnolaL11,JCDL,1
conf_jcdl_ChavezS05,JCDL,1
conf_jcdl_JordanWG06,JCDL,1
conf_jcdl_AudenaertFUDMSC05,JCDL,1
conf_jcdl_ReckerGWHMP07,JCDL,1
conf_jcdl_ShipmanGSMK15,JCDL,1
conf_jcdl_RiggsW01,JCDL,1
conf_jcdl_KleinNP07,JCDL,1
conf_jcdl_HuggettR11,JCDL,1
conf_jcdl_WuL16,JCDL,1
conf_jcdl_ButcherB05,JCDL,1
conf_jcdl_KhooMP12,JCDL,1
conf_jcdl_ChenZZV07,JCDL,1
conf_jcdl_Kim09,JCDL,1
conf_jcdl_PuginBF07,JCDL,1
conf_jcdl_McCownN07,JCDL,1
conf_jcdl_FrenchP13,JCDL,1
conf_jcdl_ChungCOA04,JCDL,1
conf_jcdl_DiekemaC05,JCDL,1
conf_jcdl_ParkF08,JCDL,1
conf_jcdl_GuptaLM02,JCDL,1
conf_jcdl_AbdullaBCKLMTLS01,JCDL,1
conf_jcdl_Hall13,JCDL,1
conf_jcdl_LeeJP15,JCDL,1
conf_jcdl_KochAG04,JCDL,1
conf_jcdl_Anderson-LeeW01,JCDL,1
conf_jcdl_SekiQU10,JCDL,1
conf_jcdl_ReevesBB05,JCDL,1
conf_jcdl_VestavikS07,JCDL,1
conf_jcdl_CunninghamM06,JCDL,1
conf_jcdl_CraneSW01,JCDL,1
conf_jcdl_FuW15,JCDL,1
conf_jcdl_Buchel11,JCDL,1
conf_jcdl_ChenAZ12,JCDL,1
conf_jcdl_TeregowdaKG12,JCDL,1
conf_jcdl_SooLLCC03,JCDL,1
conf_jcdl_DunnB13,JCDL,1
conf_jcdl_LiWGTS14,JCDL,1
conf_jcdl_SanchezA03,JCDL,1
conf_jcdl_LarsonPT14,JCDL,1
conf_jcdl_WuHCG14,JCDL,1
conf_jcdl_LeroyCMEFKHLXMN03,JCDL,1
conf_jcdl_KanhabuaNN14,JCDL,1
conf_jcdl_KurtzM03,JCDL,1
conf_jcdl_MarshallS14,JCDL,1
conf_jcdl_KimuraM14,JCDL,1
conf_jcdl_Droettboom03,JCDL,1
conf_jcdl_AgataMIIU14,JCDL,1
conf_jcdl_BarrioSGG14,JCDL,1
conf_jcdl_IorioS14,JCDL,1
conf_jcdl_BornerFM02,JCDL,1
conf_jcdl_Winget07a,JCDL,1
conf_jcdl_ReckerDDHLMPP05,JCDL,1
conf_jcdl_TonniesKB12,JCDL,1
conf_jcdl_MostafaBSM05,JCDL,1
conf_jcdl_Kowalczyk15,JCDL,1
conf_jcdl_McCaffreyW05,JCDL,1
conf_jcdl_KouperANS13,JCDL,1
conf_jcdl_ChenC02,JCDL,1
conf_jcdl_ProbstD08,JCDL,1
conf_jcdl_OjokohIAA16,JCDL,1
conf_jcdl_KulesCBS09,JCDL,1
conf_jcdl_FarrellH02,JCDL,1
conf_jcdl_ZhangGL12,JCDL,1
conf_jcdl_RudersdorfFG12,JCDL,1
conf_jcdl_LiewK08,JCDL,1
conf_jcdl_FeiLFZ16,JCDL,1
conf_jcdl_TangGJL09,JCDL,1
conf_jcdl_AngroshCS10,JCDL,1
conf_jcdl_KaradkarPW16,JCDL,1
conf_jcdl_MostafaB02,JCDL,1
conf_jcdl_HowardO02,JCDL,1
conf_jcdl_RibesBMB05,JCDL,1
conf_jcdl_ArmsFNH02,JCDL,1
conf_jcdl_SierraRC08,JCDL,1
conf_jcdl_GozaliKS13,JCDL,1
conf_jcdl_EastyN10,JCDL,1
conf_jcdl_YuWZ09,JCDL,1
conf_jcdl_MentorSAAN08,JCDL,1
conf_jcdl_RiveroH09,JCDL,1
conf_jcdl_ZhuC02,JCDL,1
conf_jcdl_SandlerRTUK12,JCDL,1
conf_jcdl_FurutaHKKUV01,JCDL,1
conf_jcdl_Gazan10,JCDL,1
conf_jcdl_BammanC11,JCDL,1
conf_jcdl_AchananuparpMA06,JCDL,1
conf_jcdl_ChristelMB01,JCDL,1
conf_jcdl_Buchanan07a,JCDL,1
conf_jcdl_Fazl-ErsiMT08,JCDL,1
conf_jcdl_KandrisDMB13,JCDL,1
conf_jcdl_RenearWUD08,JCDL,1
conf_jcdl_MolinaSWW07,JCDL,1
conf_jcdl_FuS16,JCDL,1
conf_jcdl_DengWLB10,JCDL,1
conf_jcdl_BartonJCN07,JCDL,1
conf_jcdl_Derthick01,JCDL,1
conf_jcdl_PanGSHH04,JCDL,1
conf_jcdl_WhiteSL06,JCDL,1
conf_jcdl_WardC08,JCDL,1
conf_jcdl_Smith02,JCDL,1
conf_jcdl_PomerantzWYF06,JCDL,1
conf_jcdl_BartoloGKPSAWTLR04,JCDL,1
conf_jcdl_MurthyAMF06,JCDL,1
conf_jcdl_StillerGP11,JCDL,1
conf_jcdl_DumaSK16,JCDL,1
conf_jcdl_HanZG05,JCDL,1
conf_jcdl_Khoo06,JCDL,1
conf_jcdl_AgostiFO05,JCDL,1
conf_jcdl_EbadollahiC01,JCDL,1
conf_jcdl_FenlonV13,JCDL,1
conf_jcdl_Madalli02,JCDL,1
conf_jcdl_CarageaSMG13,JCDL,1
conf_jcdl_KleinWN11,JCDL,1
conf_jcdl_ChuaGLLA02,JCDL,1
conf_jcdl_OksanenV12,JCDL,1
conf_jcdl_FreireBC12,JCDL,1
conf_jcdl_FreundBH11,JCDL,1
conf_jcdl_BudigDK16,JCDL,1
conf_jcdl_MonroyFS07,JCDL,1
conf_jcdl_HauptmannCP02,JCDL,1
conf_jcdl_SugiyamaK10,JCDL,1
conf_jcdl_QuintanaZ04,JCDL,1
conf_jcdl_FujinagaM06,JCDL,1
conf_jcdl_PalmerPVCHNW01,JCDL,1
conf_jcdl_GohPL16,JCDL,1
conf_jcdl_TilesB02,JCDL,1
conf_jcdl_HsiehDDCHNLW11a,JCDL,1
conf_jcdl_YangL04,JCDL,1
conf_jcdl_NicholsonL05,JCDL,1
conf_jcdl_JatowtT12,JCDL,1
conf_jcdl_AlbertsonJ15,JCDL,1
conf_jcdl_Cui08a,JCDL,1
conf_jcdl_AhernNNY07,JCDL,1
conf_jcdl_MurdockLAB13,JCDL,1
conf_jcdl_KawasePH11,JCDL,1
conf_jcdl_NelsonB05,JCDL,1
conf_jcdl_CabanacCFJKMW16,JCDL,1
conf_jcdl_SebastianMN13,JCDL,1
conf_jcdl_LlewellynCF16,JCDL,1
conf_jcdl_PomerantzL02,JCDL,1
conf_jcdl_DownieO04,JCDL,1
conf_jcdl_Mostafa02,JCDL,1
conf_jcdl_Francisco-Revilla12,JCDL,1
conf_jcdl_LiZ16,JCDL,1
conf_jcdl_FujisawaA08,JCDL,1
conf_jcdl_Alhoori16,JCDL,1
conf_jcdl_GaoTLLQW11,JCDL,1
conf_jcdl_KaradkarWPFSJT15,JCDL,1
conf_jcdl_ChoudhuryTMRKSPJG13,JCDL,1
conf_jcdl_PapadakisGNPN11,JCDL,1
conf_jcdl_PetrasLB06,JCDL,1
conf_jcdl_LimGLNKH02,JCDL,1
conf_jcdl_PantTJG04,JCDL,1
conf_jcdl_SugiyamaK11,JCDL,1
conf_jcdl_AltmanTH13,JCDL,1
conf_jcdl_ChoudhuryLFHCOF01,JCDL,1
conf_jcdl_Frick16,JCDL,1
conf_jcdl_CarpenterFSHPFLBCD10,JCDL,1
conf_jcdl_SumnerD01,JCDL,1
conf_jcdl_MarshallB04,JCDL,1
conf_jcdl_MurrayLWL09,JCDL,1
conf_jcdl_GuoKDMSA09,JCDL,1
conf_jcdl_McGrathKF11,JCDL,1
conf_jcdl_KeMF07,JCDL,1
conf_jcdl_PedrosaLMM08,JCDL,1
conf_jcdl_CaidiC04,JCDL,1
conf_jcdl_ChoiR06,JCDL,1
conf_jcdl_AikensLWK11,JCDL,1
conf_jcdl_HuangZL08,JCDL,1
conf_jcdl_DiLauroCMP10,JCDL,1
conf_jcdl_HinzeMVTC12,JCDL,1
conf_jcdl_ZongWSLGTHC05,JCDL,1
conf_jcdl_LeidigFHMM11a,JCDL,1
conf_jcdl_SmithJFC01,JCDL,1
conf_jcdl_HershD02,JCDL,1
conf_jcdl_SumnerT10,JCDL,1
conf_jcdl_Shah09,JCDL,1
conf_jcdl_SwainWMJ06,JCDL,1
conf_jcdl_HallK13,JCDL,1
conf_jcdl_SimonGSG15,JCDL,1
conf_jcdl_PereiraRZLGF09,JCDL,1
conf_jcdl_ButcherDCDZ11,JCDL,1
conf_jcdl_GaoWXL12,JCDL,1
conf_jcdl_DangI16,JCDL,1
conf_jcdl_SeftonD10,JCDL,1
conf_jcdl_Heidorn02a,JCDL,1
conf_jcdl_BainbridgeW04,JCDL,1
conf_jcdl_KulovitsBKMSR08,JCDL,1
conf_jcdl_MedelyanW06a,JCDL,1
conf_jcdl_KnothAHP16,JCDL,1
conf_jcdl_TanapaisankitWS12,JCDL,1
conf_jcdl_SouthwickS03,JCDL,1
conf_jcdl_KernMM14,JCDL,1
conf_jcdl_McArthurGB03,JCDL,1
conf_jcdl_WoodS03,JCDL,1
conf_jcdl_YangMM03,JCDL,1
conf_jcdl_ZhangH14,JCDL,1
conf_jcdl_BatjargalKKM14,JCDL,1
conf_jcdl_CastroSR14,JCDL,1
conf_jcdl_KleinBFG16,JCDL,1
conf_jcdl_ZhuangYWZS11,JCDL,1
conf_jcdl_SuWYZBX16,JCDL,1
conf_jcdl_Jeng04,JCDL,1
conf_jcdl_WilliamsS11,JCDL,1
conf_jcdl_LiuX16,JCDL,1
conf_jcdl_RavindranathanSGFFF04,JCDL,1
conf_jcdl_TsakonasMPP12,JCDL,1
conf_jcdl_GongKZB13,JCDL,1
conf_jcdl_UnruhPD02,JCDL,1
conf_jcdl_BierPGN04,JCDL,1
conf_jcdl_NikolovS08,JCDL,1
conf_jcdl_RoochiTHH13,JCDL,1
conf_jcdl_EfthimiadisM02,JCDL,1
conf_jcdl_Russell06,JCDL,1
conf_jcdl_BrackeCN04,JCDL,1
conf_jcdl_PetinotGBTH04,JCDL,1
conf_jcdl_Alemneh09,JCDL,1
conf_jcdl_McHughL10,JCDL,1
conf_jcdl_CouncillLZDBLSG06,JCDL,1
conf_jcdl_AiharaT05,JCDL,1
conf_jcdl_ZhuLCC02,JCDL,1
conf_jcdl_EckertNNBAS10,JCDL,1
conf_jcdl_LarsonS05,JCDL,1
conf_jcdl_LiuGZHZC02,JCDL,1
conf_jcdl_MarshallB04a,JCDL,1
conf_jcdl_KehoeT16,JCDL,1
conf_jcdl_WeissmanABL15,JCDL,1
conf_jcdl_IshitaAIMU11,JCDL,1
conf_jcdl_WangABAFN02,JCDL,1
conf_jcdl_DibieMS12,JCDL,1
conf_jcdl_SandersonHL06,JCDL,1
conf_jcdl_BeelGL13,JCDL,1
conf_jcdl_SeadleDG02,JCDL,1
conf_jcdl_PardoLJLH08,JCDL,1
conf_jcdl_BrowuerKDMG08,JCDL,1
conf_jcdl_MimnoM07,JCDL,1
conf_jcdl_GruzdDJL07,JCDL,1
conf_jcdl_KlavansW01,JCDL,1
conf_jcdl_McIntoshB10,JCDL,1
conf_jcdl_TomsDH04,JCDL,1
conf_jcdl_ZhangSDCL10,JCDL,1
conf_jcdl_Lorie01,JCDL,1
conf_jcdl_ThompsonKCNOS01,JCDL,1
conf_jcdl_SealesL04,JCDL,1
conf_jcdl_AdamsB05,JCDL,1
conf_jcdl_SuttonWWGL13,JCDL,1
conf_jcdl_CampbellS13,JCDL,1
conf_jcdl_KleinAN11,JCDL,1
conf_jcdl_MarshallQSEC05,JCDL,1
conf_jcdl_MurdockZM15,JCDL,1
conf_jcdl_ReitsmaMDC08,JCDL,1
conf_jcdl_GoldsmithK06,JCDL,1
conf_jcdl_LiuMZN01,JCDL,1
conf_jcdl_BassB01,JCDL,1
conf_jcdl_XieLTY16,JCDL,1
conf_jcdl_StutzmanR06,JCDL,1
conf_jcdl_GoldBLB02,JCDL,1
conf_jcdl_ShahM07,JCDL,1
conf_jcdl_PlutchakFG02a,JCDL,1
conf_jcdl_GozaliK07,JCDL,1
conf_jcdl_Rosso05,JCDL,1
conf_jcdl_MostafaB03,JCDL,1
conf_jcdl_BarkerBM14,JCDL,1
conf_jcdl_KatsMKMMW14,JCDL,1
conf_jcdl_StevensonCSDLMSD03,JCDL,1
conf_jcdl_OsborneM14,JCDL,1
conf_jcdl_AletrasBLS14,JCDL,1
conf_jcdl_ChenZKHCS03,JCDL,1
conf_jcdl_KoopmanW14,JCDL,1
conf_jcdl_Briggs03,JCDL,1
conf_jcdl_MorenoD14,JCDL,1
conf_jcdl_RossiLC14,JCDL,1
conf_jcdl_DownieH06,JCDL,1
conf_jcdl_SchilitK08,JCDL,1
conf_jcdl_FuM04a,JCDL,1
conf_jcdl_NanardN01,JCDL,1
conf_jcdl_DiederichBT07,JCDL,1
conf_jcdl_PuspitasariLGCZSTCL07,JCDL,1
conf_jcdl_YangH04,JCDL,1
conf_jcdl_MilneW11,JCDL,1
conf_jcdl_AllmangR04,JCDL,1
conf_jcdl_PintoB15,JCDL,1
conf_jcdl_WittenB02,JCDL,1
conf_jcdl_YuanWLW11,JCDL,1
conf_jcdl_BogenSF11,JCDL,1
conf_jcdl_ChristelRW06,JCDL,1
conf_jcdl_GurrinH15,JCDL,1
conf_jcdl_KnothJAFPH15,JCDL,1
conf_jcdl_SugiyamaK13,JCDL,1
conf_jcdl_Newman02,JCDL,1
conf_jcdl_Paskausky04,JCDL,1
conf_jcdl_ZengCTCEGL05,JCDL,1
conf_jcdl_AudenaertF10,JCDL,1
conf_jcdl_SouzaFG15,JCDL,1
conf_jcdl_MonDK07,JCDL,1
conf_jcdl_BritellD13,JCDL,1
conf_jcdl_FuF16,JCDL,1
conf_jcdl_JameelLQY12,JCDL,1
conf_jcdl_SmithMC02,JCDL,1
conf_jcdl_KlausA01,JCDL,1
conf_jcdl_BuchananML15,JCDL,1
conf_jcdl_Cui08,JCDL,1
conf_jcdl_StviliaHWWLBBKM13,JCDL,1
conf_jcdl_HeMPP08,JCDL,1
conf_jcdl_Ibekwe-SanjuanS09,JCDL,1
conf_jcdl_MedelyanPW10,JCDL,1
conf_jcdl_AkbarSF12,JCDL,1
conf_jcdl_YuanGWYT16,JCDL,1
conf_jcdl_ArtiniABBM14,JCDL,1
conf_jcdl_ReevesB03,JCDL,1
conf_jcdl_FuMS03,JCDL,1
conf_jcdl_Johnson03,JCDL,1
conf_jcdl_ZhouQCHZCW03,JCDL,1
conf_jcdl_ByrdI03,JCDL,1
conf_jcdl_RaamkumarFP16,JCDL,1
conf_jcdl_GollapalliMG11,JCDL,1
conf_jcdl_MasonST05,JCDL,1
conf_jcdl_KawaseH11,JCDL,1
conf_jcdl_YuWAVH13,JCDL,1
conf_jcdl_LeidigFHMM11,JCDL,1
conf_jcdl_ClarksonF06,JCDL,1
conf_jcdl_UrrutyHVGJ08,JCDL,1
conf_jcdl_CapraM08,JCDL,1
conf_jcdl_DavisO05,JCDL,1
conf_jcdl_KhooD07,JCDL,1
conf_jcdl_WittenB05,JCDL,1
conf_jcdl_DownieTX08,JCDL,1
conf_jcdl_MaLG11,JCDL,1
conf_jcdl_TreeratpitukKG15,JCDL,1
conf_jcdl_ShenLWW10,JCDL,1
conf_jcdl_MomeniM16,JCDL,1
conf_jcdl_KlavansSLS08,JCDL,1
conf_jcdl_BrusilovskyFA05,JCDL,1
conf_jcdl_MannMM06,JCDL,1
conf_jcdl_HansonDD15,JCDL,1
conf_jcdl_KerneK07,JCDL,1
conf_jcdl_ChenSTL15,JCDL,1
