paper_id,number_entities,year,ee,dblpkey,journal,title,type,entities_array
conf_trec_SavoyR00,5,2000,http://trec.nist.gov/pubs/trec9/papers/unine9.pdf,conf_trec_SavoyR00,TREC,'Report_on_the_TREC-9_Experiment:_Link-based_Retrieval_and_Distributed_Collections.',inproceedings,CORI;OKAPI;PageRank;WT2g;SMART
conf_trec_YangLLLL05,5,2005,http://trec.nist.gov/pubs/trec14/papers/dalianu.geo.pdf,conf_trec_YangLLLL05,TREC,'TREC_2005_Genomics_Track_Experiments_at_DUTAI.',inproceedings,UMLS;Medline;SGML;DUTAI;TFIDF
conf_trec_TompkinsWS12,5,2012,http://trec.nist.gov/pubs/trec21/papers/SCIATeam.kba.final.pdf,conf_trec_TompkinsWS12,TREC,'SAWUS_Siena's_Automatic_Wikipedia_Update_System.',inproceedings,October;bit.ly;Amazon;SAWUS;Wikipedia
conf_trec_WuHNXFZ02,5,2002,http://trec.nist.gov/pubs/trec11/papers/fudan.lide.pdf,conf_trec_WuHNXFZ02,TREC,"'FDU_at_TREC_2002:_Filtering,_Q&A,_Web_and_Video_Tasks.'",inproceedings,TREC-11;WordNet;OA-Keywords;TREC-10;MA-Keywords
conf_trec_KeseljMTWZ05,5,2005,http://trec.nist.gov/pubs/trec14/papers/dalhousieu.spam.pdf,conf_trec_KeseljMTWZ05,TREC,'DalTREC_2005_Spam_Track:_Spam_Filtering_Using_N-gram-based_Techniques.',inproceedings,TREC-related;DalTREC;FeatureSelector;ham.profile;spam.profile
conf_trec_BhalotiaNSH03,5,2003,http://trec.nist.gov/pubs/trec12/papers/ucal-berkeley.genomics.pdf,conf_trec_BhalotiaNSH03,TREC,'BioText_Team_Report_for_the_TREC_2003_Genomics_Track.',inproceedings,GeneRIFs;GeneRIF;TREC;LocusLink;Virus
conf_trec_Tomlinson09,5,2009,http://trec.nist.gov/pubs/trec18/papers/open-text.LEGAL.pdf,conf_trec_Tomlinson09,TREC,'Experiments_with_the_Negotiated_Boolean_Queries_of_the_TREC_2009_Legal_Track.',inproceedings,Boolean;DOCDATE;Windows-1252;SearchServer;Batch
conf_trec_0001W12,5,2012,http://trec.nist.gov/pubs/trec21/papers/unir_de.microblog.final2.pdf,conf_trec_0001W12,TREC,'Using_Stream_Features_for_Instant_Document_Filtering.',inproceedings,Wikipedia;RetweetEvent;TREC;Lucene;ESPER
conf_trec_CarterettePFK09,5,2009,http://trec.nist.gov/pubs/trec18/papers/MQ09OVERVIEW.pdf,conf_trec_CarterettePFK09,TREC,'Million_Query_Track_2009_Overview.',inproceedings,Carterette;TREC;EceUDel;statAP;StatAP
conf_trec_Voorhees05,5,2005,http://trec.nist.gov/pubs/trec14/papers/OVERVIEW14.pdf,conf_trec_Voorhees05,TREC,'Overview_of_TREC_2005.',inproceedings,SIGIR;GOV2;TREC;TRECs;AQUAINT
conf_trec_Geller04,5,2004,http://trec.nist.gov/pubs/trec13/papers/lexiclone.qa.pdf,conf_trec_Geller04,TREC,'LexiClone_Inc._and_NIST_TREC.',inproceedings,Cynicism;LexiClone;FinePrint;Lenin;Truth
conf_trec_GhenaiKVC15,5,2015,http://trec.nist.gov/pubs/trec24/papers/WaterlooClarke-CL.pdf,conf_trec_GhenaiKVC15,TREC,'WaterlooClarke:_TREC_2015_Clinical_Decision_Support_Track.',inproceedings,Terrier;UMLS;BM25;TREC;Cormack
conf_trec_NieHXLZJ15,5,2015,http://trec.nist.gov/pubs/trec24/papers/NUDTMDP-QA.pdf,conf_trec_NieHXLZJ15,TREC,'NudtMDP_at_TREC_2015_LiveQA_Track.',inproceedings,CQAs;WordNet;Google;LiveQA;AnswerBag
conf_trec_BergerL99,5,1999,http://trec.nist.gov/pubs/trec8/papers/weaver.pdf,conf_trec_BergerL99,TREC,'The_Weaver_System_for_Document_Retrieval.',inproceedings,French;Weaver;UltraEnterprise;TREC;SunOS
conf_trec_BedrickECH12,5,2012,http://trec.nist.gov/pubs/trec21/papers/OHSU.medical.final.pdf,conf_trec_BedrickECH12,TREC,'Identifying_Patients_for_Clinical_Studies_from_Electronic_Health_Records:_TREC_2012_Medical_Records_Track_at_OHSU.',inproceedings,TRECMed;UMLS;UMLS Metathesaurus Once;UMLS Metathesaurus concepts;MetaMap
conf_trec_ChenJG00,5,2000,http://trec.nist.gov/pubs/trec9/papers/trec9_berkeley.pdf,conf_trec_ChenJG00,TREC,'English-Chinese_Cross-Language_IR_Using_Bilingual_Dictionaries.',inproceedings,CLEF;GOOGLE;TREC;Berkeley;KingSoft
conf_trec_EichmannZBQZSSW04,5,2004,http://trec.nist.gov/pubs/trec13/papers/uiowa.novelty.qa.geo.pdf,conf_trec_EichmannZBQZSSW04,TREC,"'Novelty,_Question_Answering_and_Genomics:_The_University_of_Iowa_Response.'",inproceedings,Boolean;Mesh;LocusLink;PubMed;SMART
conf_trec_WuZDLS03,5,2003,http://trec.nist.gov/pubs/trec12/papers/ualbany-suny.qa.pdf,conf_trec_WuZDLS03,TREC,"'Questioning_Answering_By_Pattern_Matching,_Web-Proofing,_Semantic_Form_Proofing.'",inproceedings,WordNet;Google;TREC;Inquery;ILQUA
conf_trec_KwokGDD05,5,2005,http://trec.nist.gov/pubs/trec14/papers/queensc-kwok.robust.pdf,conf_trec_KwokGDD05,TREC,'TREC_2005_Robust_Track_Experiments_Using_PIRCS.',inproceedings,ACQUAINT;PIRCS;LIBSVM;TREC2004;MINIAPR
conf_trec_SiK05,5,2005,http://trec.nist.gov/pubs/trec14/papers/carnegie-mu-kanungo.geo.pdf,conf_trec_SiK05,TREC,'Thresholding_Strategies_for_Text_Classifiers:_TREC_2005_Biomedical_Triage_Task_Experiments.',inproceedings,Finally;Laplace;TREC;PubMed;MEDLINE
conf_trec_GuriniG12,5,2012,http://trec.nist.gov/pubs/trec21/papers/AI_ROMA3.microblog.final.pdf,conf_trec_GuriniG12,TREC,'TREC_Microblog_2012_Track:_Real-Time_Ranking_Algorithm_for_Microblog_Ranking_Systems.',inproceedings,TIKA;Mscore;BM25;TextCat;TREC
conf_trec_JinL14,5,2014,http://trec.nist.gov/pubs/trec23/papers/pro-ECNU_federated.pdf,conf_trec_JinL14,TREC,'Simple_May_Be_Best_-_A_Simple_and_Effective_Method_for_Federated_Web_Search_via_Search_Engine_Impact_Factor_Estimation.',inproceedings,SEIF;WordNet;FebWeb;TREC;SEIFscore
conf_trec_HagenPBGHS12,5,2012,http://trec.nist.gov/pubs/trec21/papers/webis.session.final.pdf,conf_trec_HagenPBGHS12,TREC,'Webis_at_the_TREC_2012_Session_Track.',inproceedings,Wikipedia;TREC;ChatNoir;ClueWeb;RGU-ISTI-Essex
conf_trec_XuZX04,5,2004,http://trec.nist.gov/pubs/trec13/papers/cas-nlpr.robust.pdf,conf_trec_XuZX04,TREC,'NLPR_at_TREC_2004:_Robust_Experiments.',inproceedings,Circle;TREC;BM25;Wordnet;Noise
conf_trec_CanoSG14,5,2014,http://trec.nist.gov/pubs/trec23/papers/pro-UW_kba.pdf,conf_trec_CanoSG14,TREC,'Distributed_Non-Parametric_Representations_for_Vital_Filtering:_UW_at_TREC_KBA_2014.',inproceedings,Gaithersburg;Interactivity;TREC;Wikipedia;Legends
conf_trec_ElsasACC07,5,2007,http://trec.nist.gov/pubs/trec16/papers/cmu-callan.blog.final.pdf,conf_trec_ElsasACC07,TREC,'Retrieval_and_Feedback_Models_for_Blog_Distillation.',inproceedings,Wikipedia;ReDDE;feed.entry;feed.title;BLOG06
conf_trec_YangYVZ06,5,2006,http://trec.nist.gov/pubs/trec15/papers/indianau.blog.final.pdf,conf_trec_YangYVZ06,TREC,'WIDIT_in_TREC_2006_Blog_Track.',inproceedings,WIDIT;Technorati;TREC;Wiebe;BlogPulse
conf_trec_AssisYSC05,5,2005,http://trec.nist.gov/pubs/trec14/papers/crm.spam.pdf,conf_trec_AssisYSC05,TREC,'CRM114_versus_Mr._X:_CRM114_Notes_for_the_TREC_2005_Spam_Track.',inproceedings,WINNOW;Winnow;CRM114;MySQL;OSBF
conf_trec_GoldbergAGSZC06,5,2006,http://trec.nist.gov/pubs/trec15/papers/uwisconsin.geo.final.pdf,conf_trec_GoldbergAGSZC06,TREC,"'Ranking_Biomedical_Passages_for_Relevance_and_Diversity:_University_of_Wisconsin,_Madison_at_TREC_Genomics_2006.'",inproceedings,Lemur;MeSH;GRASSHOPPER;Madison;Indri
conf_trec_HarabagiuMCBHW05,5,2005,http://trec.nist.gov/pubs/trec14/papers/lcc-sanda.qa.pdf,conf_trec_HarabagiuMCBHW05,TREC,'Employing_Two_Question_Answering_Systems_in_TREC_2005.',inproceedings,TREC;WordNet;COGEX;PowerAnswer;PALANTIR
conf_trec_EichmannSLWQAS03,5,2003,http://trec.nist.gov/pubs/trec12/papers/uiowa.novelty.genomics.qa.pdf,conf_trec_EichmannSLWQAS03,TREC,"'Experiments_in_Novelty,_Genes_and_Questions_at_the_University_of_Iowa.'",inproceedings,POS-tagged;GeneRIF;secondary.txt;LocusLink;SMART
conf_trec_LeeSLJCLKCKAKK01,5,2001,http://trec.nist.gov/pubs/trec10/papers/SiteQ_trec10.pdf,conf_trec_LeeSLJCLKCKAKK01,TREC,'SiteQ:_Engineering_High_Performance_QA_System_Using_Lexico-Semantic_Pattern_Matching_and_Shallow_NLP.',inproceedings,WordNet;BM25;RpivotThis;LASSO;Korean
conf_trec_EfronWOBLI13,5,2013,http://trec.nist.gov/pubs/trec22/papers/uiuc-kba.pdf,conf_trec_EfronWOBLI13,TREC,'The_University_of_Illinois'_Graduate_School_of_Library_and_Information_Science_at_TREC_2013.',inproceedings,Dirichlet;Boolean;EnglishPossessiveFilter;Wikpedia;Wikipedia
conf_trec_PerezMJ13,5,2013,http://trec.nist.gov/pubs/trec22/papers/TwTeam-microblog.pdf,conf_trec_PerezMJ13,TREC,'University_of_Glasgow_(UoG_TwTeam)_at_TREC_Microblog_2013.',inproceedings,Twitter;PRF-based;LinearDisc;Lucene;PRFbased
conf_trec_MollaZ05,5,2005,http://trec.nist.gov/pubs/trec14/papers/macquarieu.qa.pdf,conf_trec_MollaZ05,TREC,'AnswerFinder_at_TREC_2005.',inproceedings,LGRs;PRISE;TREC;LingPipe;AnswerFinder
conf_trec_GauvainKLA99,5,1999,http://trec.nist.gov/pubs/trec8/papers/limsi-tlp.pdf,conf_trec_GauvainKLA99,TREC,'The_LIMSI_SDR_System_for_TREC-8.',inproceedings,GMMs;Nov'97;Okapi;LIMSI;Nov'96
conf_trec_CaoGYLLC11,5,2011,http://trec.nist.gov/pubs/trec20/papers/ICTNET.microblog.pdf,conf_trec_CaoGYLLC11,TREC,'ICTNET_at_Microblog_Track_TREC_2011.',inproceedings,Google;ICTNET;BM25;TFIDF;TREC2011
conf_trec_DorffWC06,5,2006,http://trec.nist.gov/pubs/trec15/papers/weill-cornell.geo.final.pdf,conf_trec_DorffWC06,TREC,"'Twease_at_TREC_2006:_Breaking_and_Fixing_BM25_Scoring_With_Query_Expansion,_A_Biologically_Inspired_Double_Mutant_Recovery_Experiment.'",inproceedings,Twease.org;HUGO;TREC-gen;BM25;Twease
conf_trec_Litkowski00,5,2000,http://trec.nist.gov/pubs/trec9/papers/clresearch00.pdf,conf_trec_Litkowski00,TREC,'Syntactic_Clues_and_Lexical_Resources_in_Question-Answering.',inproceedings,DIMAP-enhanced;MindNet;DIMAP;WordNet;Macquarie
conf_trec_JohnsonWJJ99,5,1999,http://trec.nist.gov/pubs/trec8/papers/cuhtk-sdr-paper.pdf,conf_trec_JohnsonWJJ99,TREC,'Spoken_Document_Retrieval_for_TREC-8_at_Cambridge_University.',inproceedings,WordNet;ASR-transcribed;American;LIMSI;MLLR
conf_trec_YouMH14,5,2014,http://trec.nist.gov/pubs/trec23/papers/pro-UWM-HBUT_microblog.pdf,conf_trec_YouMH14,TREC,'UWM-HBUT_at_TREC_2014_Microblog_Track:_Using_Query_Expansion_(QE)_and_Event_Identification_Algorithm_(EIA)_to_improve_microblog_retrieval_effectiveness.',inproceedings,MB194;Gaussian;MB179;TREC;MB189
conf_trec_GreenwoodRG02,5,2002,http://trec.nist.gov/pubs/trec11/papers/sheffield.greenwood.pdf,conf_trec_GreenwoodRG02,TREC,'The_University_of_Sheffield_TREC_2002_Q&A_System.',inproceedings,QLFs;Google;TREC;AQUAINT;LaSIE
conf_trec_JaleelACDLLSW04,5,2004,http://trec.nist.gov/pubs/trec13/papers/umass.novelty.hard.pdf,conf_trec_JaleelACDLLSW04,TREC,'UMass_at_TREC_2004:_Novelty_and_HARD.',inproceedings,Dirichlet;TREC;SVMbased;UMassMerge;TFIDF
conf_trec_AmatiBDCGS08,5,2008,http://trec.nist.gov/pubs/trec17/papers/cnipa.legal.pdf,conf_trec_AmatiBDCGS08,TREC,"'CNIPA,_FUB_and_University_of_Rome_""Tor_Vergata""_at_TREC_2008_Legal_Track.'",inproceedings,ProposalByDefendant;RejoinderByPlaintiff;CDIP;TREC;DFRee
conf_trec_SchlaeferKBPNS07,5,2007,http://trec.nist.gov/pubs/trec16/papers/cmu-ukarlsruhe.qa.final.pdf,conf_trec_SchlaeferKBPNS07,TREC,'Semantic_Extensions_of_the_Ephyra_QA_System_for_TREC_2007.',inproceedings,Kaisser;WordNet;TREC;Blog06;Ephyra
conf_trec_XuC14,5,2014,http://trec.nist.gov/pubs/trec23/papers/pro-Group.Xu_cs.pdf,conf_trec_XuC14,TREC,'Modelling_Psychological_Needs_for_User-dependent_Contextual_Suggestion.',inproceedings,Foursqure;Foursquare;POIs;Illinois;Wikipedia
conf_trec_FallenN07,5,2007,http://trec.nist.gov/pubs/trec16/papers/ualaska.mq.final.pdf,conf_trec_FallenN07,TREC,'Collection_Selection_Based_on_Historical_Performance_for_Efficient_Processing.',inproceedings,GOV2;ARSC;TREC;Nelchina;TREC-formatted
conf_trec_ZhaoH14,5,2014,http://trec.nist.gov/pubs/trec23/papers/pro-dragon_federated.pdf,conf_trec_ZhaoH14,TREC,'Drexel_at_TREC_2014_Federated_Web_Search_Track.',inproceedings,ReDDE;CiSSAprox;SUSHI;ReDDE.top;CRCSLinear
conf_trec_HullR99,5,1999,http://trec.nist.gov/pubs/trec8/papers/filtering.pdf,conf_trec_HullR99,TREC,'The_TREC-8_Filtering_Track_Final_Report.',inproceedings,TREC;CUNY;MaxUT;CLARITECH;Microsoft
conf_trec_HuXHY12,5,2012,http://trec.nist.gov/pubs/trec21/papers/york.crowd.nb.pdf,conf_trec_HuXHY12,TREC,'York_University_at_TREC_2012:_CrowdSourcing_Track.',inproceedings,TRAT;BM25;CrowdFlower;TREC;TART
conf_trec_DangMMIKM15,5,2015,http://trec.nist.gov/pubs/trec24/papers/DalTREC-MB.pdf,conf_trec_DangMMIKM15,TREC,'Real_Time_Filtering_of_Tweets_Using_Wikipedia_Concepts_and_Google_Tri-gram_Semantic_Relatedness.',inproceedings,Dirichlet;DalTREC;TREC;Wikipedia;Lucene
conf_trec_MollaG04,5,2004,http://trec.nist.gov/pubs/trec13/papers/macquarieu.qa.pdf,conf_trec_MollaG04,TREC,'AnswerFinder_at_TREC_2004.',inproceedings,XMLformatted;AnswerFinder;TREC-style;TREC;AQUAINT
conf_trec_Carpenter04,5,2004,http://trec.nist.gov/pubs/trec13/papers/alias-i.geo.pdf,conf_trec_Carpenter04,TREC,'Phrasal_Queries_with_LingPipe_and_Lucene:_Ad_Hoc_Genomics_Text_Retrieval.',inproceedings,DefaultSimilarity;TREC-style;IndoEuropeanTokenizer;LingPipe;BooleanQuery
conf_trec_Tomlinson07,5,2007,http://trec.nist.gov/pubs/trec16/papers/open-text.legal.final.pdf,conf_trec_Tomlinson07,TREC,'Experiments_with_the_Negotiated_Boolean_Queries_of_the_TREC_2007_Legal_Discovery_Track.',inproceedings,WHERE;DOCDATE;Windows-1252;SearchServer;SearchSQL
conf_trec_HuangWFTX13,5,2013,http://trec.nist.gov/pubs/trec22/papers/jiangsu-web.pdf,conf_trec_HuangWFTX13,TREC,'Application_of_Data_Fusion_in_the_Web_Track.',inproceedings,UMass;Terrier;BM25;TREC;MapReduce
conf_trec_WuHNGXF01,5,2001,http://trec.nist.gov/pubs/trec10/papers/FDUT10NoteBook.pdf,conf_trec_WuHNGXF01,TREC,"'FDU_at_TREC-10:_Filtering,_QA,_Web_and_Video_Tasks.'",inproceedings,Boolean;INTERSECTION;TREC-10;MPEG;Microsoft
conf_trec_JaleelCLLWA03,5,2003,http://trec.nist.gov/pubs/trec12/papers/umass-amherst.hard.qa.pdf,conf_trec_JaleelCLLWA03,TREC,'UMass_at_TREC_2003:_HARD_and_QA.',inproceedings,INQUERY-stopped;NIL-answer;TREC;INQUERY;AQUAINT
conf_trec_ZhangST08,5,2008,http://trec.nist.gov/pubs/trec17/papers/rmit.legal.pdf,conf_trec_ZhangST08,TREC,'RMIT_University_at_TREC_2008:_Legal_Track.',inproceedings,Zettair;FinalQuery;RequestedText;OCR-spell;RMIT
conf_trec_HeHBVC11,5,2011,http://trec.nist.gov/pubs/trec20/papers/CWI.session.web.medical.pdf,conf_trec_HeHBVC11,TREC,"'CWI_at_TREC_2011:_Session,_Web,_and_Medical.'",inproceedings,TREC;ICD-code;BM25;Spinque;Microsoft
conf_trec_PlachourasOAR02,5,2002,http://trec.nist.gov/pubs/trec11/papers/glasgow.web.pdf,conf_trec_PlachourasOAR02,TREC,'University_of_Glasgow_at_the_Web_Track_of_TREC_2002.',inproceedings,Absorbing;WordNet;TREC;PageRank;RSVs
conf_trec_TongQS03,5,2003,http://trec.nist.gov/pubs/trec12/papers/tarragon.genomics.pdf,conf_trec_TongQS03,TREC,"'Knowledge-Based_Access_to_the_Bio-Medical_Literature,_Ontologically-Grounded_Experiments_for_the_TREC_2003_Genomics_Track.'",inproceedings,GeneRIFs;TREC;PubMed;PRODUCT;Table1
conf_trec_RazmaraFK07,5,2007,http://trec.nist.gov/pubs/trec16/papers/concordiau.qa.final.pdf,conf_trec_RazmaraFK07,TREC,'Concordia_University_at_the_TREC_2007_QA_Track.',inproceedings,Wikipage;Haal;Wikipedia;Prise;Lucene
conf_trec_BhandariKK14,5,2014,http://trec.nist.gov/pubs/trec23/papers/pro-ir.cs.sfsu_clinical-microblog.pdf,conf_trec_BhandariKK14,TREC,'San_Francisco_State_University_at_TREC_2014:_Clinical_Decision_Support_Track_and_Microblog_Track.',inproceedings,UMLS;webmd.com;rightdiagnosis.com;Twitter;MetaMap
conf_trec_SuwailehHTE15,5,2015,http://trec.nist.gov/pubs/trec24/papers/QU-MBQA.pdf,conf_trec_SuwailehHTE15,TREC,'QU_at_TREC-2015:_Building_Real-Time_Systems_for_Tweet_Filtering_and_Question_Answering.',inproceedings,Quora;Lucene;LiveQA;QUBaseline;QUDynm
conf_trec_WuS06,5,2006,http://trec.nist.gov/pubs/trec15/papers/ualbany.qa.final.pdf,conf_trec_WuS06,TREC,'ILQUA_at_TREC_2006.',inproceedings,TREC;AQUAINT;DeKang;Inquery;ILQUA
conf_trec_JavaKFJM06,5,2006,http://trec.nist.gov/pubs/trec15/papers/umbc-jhu.blog.final.pdf,conf_trec_JavaKFJM06,TREC,'The_BlogVox_Opinion_Retrieval_System.',inproceedings,BlogVox;SVMbased;TREC;Lucene;NIST
conf_trec_WhittakerHNF07,5,2007,http://trec.nist.gov/pubs/trec16/papers/tokyo-it.qa.final.pdf,conf_trec_WhittakerHNF07,TREC,'TREC_2007_Question_Answering_Experiments_at_Tokyo_Institute_of_Technology.',inproceedings,TREC2007;Xapian;TREC2005;Blog06;TREC2006
conf_trec_Aliod03,5,2003,http://trec.nist.gov/pubs/trec12/papers/macquarieu.qa.pdf,conf_trec_Aliod03,TREC,'AnswerFinder_in_TREC_2003.',inproceedings,Centre;GATE;Litkowsky;AnswerFinder;ExtrAns
conf_trec_Chu-CarrollDPC05,5,2005,http://trec.nist.gov/pubs/trec14/papers/ibm.tjwatson.qa.prager.pdf,conf_trec_Chu-CarrollDPC05,TREC,'IBM's_PIQUANT_II_in_TREC_2005.',inproceedings,JuruXML;TREC;Configured;QA-by-Dossier;QA-byDossier
conf_trec_LaRockMRLS14,5,2014,http://trec.nist.gov/pubs/trec23/papers/pro-SCIAITeam_microblog.pdf,conf_trec_LaRockMRLS14,TREC,'Siena's_Twitter_Information_Retrieval_System:_The_2014_Microblog_Track.',inproceedings,Adhoc;MSNBC;WordNet;CurrentTV;STIRS
conf_trec_Hersh02,5,2002,http://trec.nist.gov/pubs/trec11/papers/INTERACTIVE.OHSU.pdf,conf_trec_Hersh02,TREC,'TREC_2002_Interactive_Track_Report.',inproceedings,the.gov;Toronto;HuddleSearch;Panoptic;nih.gov
conf_trec_SrihariL99,5,1999,http://trec.nist.gov/pubs/trec8/papers/cymfony.pdf,conf_trec_SrihariL99,TREC,'Information_Extraction_Supported_Question_Answering.',inproceedings,Cymfony;MUC-defined;TREC;TREC-supplied;PREDICATE
conf_trec_HanCKSLR04,5,2004,http://trec.nist.gov/pubs/trec13/papers/korea.u.qa.pdf,conf_trec_HanCKSLR04,TREC,'Korea_University_Question_Answering_System_at_TREC_2004.',inproceedings,POSs;WordNet;TextMap;AQUAINT;IdentiFinder
conf_trec_WesterveldVB02,5,2002,http://trec.nist.gov/pubs/trec11/papers/cwi.westerveld.pdf,conf_trec_WesterveldVB02,TREC,'CWI_at_the_TREC_2002_Video_Track.',inproceedings,Gaussian;Vasconcelos;LIMSI;TREC-2002;ASR-data
conf_trec_FallenN05,5,2005,http://trec.nist.gov/pubs/trec14/papers/ualaska.tera.pdf,conf_trec_FallenN05,TREC,'Logistic_Regression_Merging_of_Amberfish_and_Lucene_Multisearch_Results.',inproceedings,Voorhees;Amberfish;Lucene;SearchFiles.java;StandardAnalyzer
conf_trec_Newby02,5,2002,http://trec.nist.gov/pubs/trec11/papers/unc-ch.newby.pdf,conf_trec_Newby02,TREC,'Progress_in_General-Purpose_IR_Software.',inproceedings,CPAN;VSM-style;Arabic;GridIR;IRTools
conf_trec_ZhaiJRSE99,5,1999,http://trec.nist.gov/pubs/trec8/papers/CLARIT_Filtering.pdf,conf_trec_ZhaiJRSE99,TREC,'Optimization_in_CLARIT_TREC-8_Adaptive_Filtering.',inproceedings,MaxNorm;CLARIT;Rocchio;BM25;FT92
conf_trec_BerendsenMORW12,5,2012,http://trec.nist.gov/pubs/trec21/papers/UvA.microblog.kba.final.pdf,conf_trec_BerendsenMORW12,TREC,'The_University_of_Amsterdam_at_TREC_2012.',inproceedings,UvAtrainGen;TREC;GitHub;UvAFilter;UvAIncLearnLow
conf_trec_BelkinCCLLLMSSYZ04,5,2004,http://trec.nist.gov/pubs/trec13/papers/rutgers-belkin.hard.pdf,conf_trec_BelkinCCLLLMSSYZ04,TREC,'Rutgers'_HARD_Track_Experiences_at_TREC_2004.',inproceedings,HITIQA;HARD-04;InQuery;Lemur;Geography
conf_trec_DamakJCPTB11,5,2011,http://trec.nist.gov/pubs/trec20/papers/IRIT_SIG.microblog.update.pdf,conf_trec_DamakJCPTB11,TREC,'IRIT_at_TREC_Microblog_2011.',inproceedings,Twitter;Bayesian;PageRank;MorphAdorner;Lucene
conf_trec_LiA14,5,2014,http://trec.nist.gov/pubs/trec23/papers/pro-RAMA_cs.pdf,conf_trec_LiA14,TREC,'User_Modeling_for_Contextual_Suggestion.',inproceedings,StandardAnalyzer;WordNet;TREC;Yelp;RAMA
conf_trec_WuDSSS05,5,2005,http://trec.nist.gov/pubs/trec14/papers/ualbany.qa.pdf,conf_trec_WuDSSS05,TREC,'ILQUA--An_IE-Driven_Question_Answering_System.',inproceedings,WordNet;Google;TREC;Inquery;ILQUA
conf_trec_NakovSSH04,5,2004,http://trec.nist.gov/pubs/trec13/papers/ucal-berkeley.geo.pdf,conf_trec_NakovSSH04,TREC,'BioText_Team_Experiments_for_the_TREC_2004_Genomics_Track.',inproceedings,UNION;TREC;BioText;PubMed;LocusLink
conf_trec_ChuCCDHKSSSWY07,5,2007,http://trec.nist.gov/pubs/trec16/papers/longislandu.legal.final.pdf,conf_trec_ChuCCDHKSSSWY07,TREC,'TREC_2007_Legal_Track_Interactive_Task:_A_Report_from_the_LIU_Team.',inproceedings,LTDLfulltext;LTDL-metadata;Bates;TREC;LTDL-fulltext
conf_trec_ChowdhuryAJBGF02,5,2002,http://trec.nist.gov/pubs/trec11/papers/iit.grossman.pdf,conf_trec_ChowdhuryAJBGF02,TREC,'IIT_at_TREC_2002_Linear_Combinations_Based_on_Document_Structure_and_Varied_Stemming_for_Arabic_Retrieval.',inproceedings,CLIR;CombMNZ;BM25;Arabic;AIRE
conf_trec_ZaragozaCTSR04,5,2004,http://trec.nist.gov/pubs/trec13/papers/microsoft-cambridge.web.hard.pdf,conf_trec_ZaragozaCTSR04,TREC,'Microsoft_Cambridge_at_TREC_13:_Web_and_Hard_Tracks.',inproceedings,MLDR;BM25;Keenbow;PageRank;ClickDistance
conf_trec_LarkeyACBW02,5,2002,http://trec.nist.gov/pubs/trec11/papers/umass.wade.pdf,conf_trec_LarkeyACBW02,TREC,'UMass_at_TREC_2002:_Cross_Language_and_Novelty_Tracks.',inproceedings,Porter;UMass;TREC;INQUERY;TFIDF
conf_trec_BalogMR06,5,2006,http://trec.nist.gov/pubs/trec15/papers/uamsterdam-derijke.ent.final.pdf,conf_trec_BalogMR06,TREC,'Language_Models_for_Enterprise_Search:_Query_Expansion_and_Combination_of_Evidence.',inproceedings,Dirichlet;POS-tagged;UAmsBase;UAmsPOSBase;Balog
conf_trec_GaoNZXSZH00,5,2000,http://trec.nist.gov/pubs/trec9/papers/trec-9.pdf,conf_trec_GaoNZXSZH00,TREC,'TREC-9_CLIR_Experiments_at_MSRCN.',inproceedings,HomePage;NLPWin;TREC;Microsoft;MSRCN
conf_trec_FerretGHIMRV01,5,2001,http://trec.nist.gov/pubs/trec10/papers/qaLIR.pdf,conf_trec_FerretGHIMRV01,TREC,'Finding_An_Answer_Based_on_the_Recognition_of_the_Question_Focus.',inproceedings,WordNet;QALC;NPfocus;FocusBeforeAnswerVB;Trec10
conf_trec_YaoYF15,5,2015,http://trec.nist.gov/pubs/trec24/papers/BJUT-TS.pdf,conf_trec_YaoYF15,TREC,'BJUT_at_TREC_2015_Temporal_Summarization_Track.',inproceedings,Lemur;BM25;TREC;IndriRunquery.exe;IndriBuildIndex
conf_trec_Litkowski03,5,2003,http://trec.nist.gov/pubs/trec12/papers/clresearch.qa.novelty.pdf,conf_trec_Litkowski03,TREC,'Use_of_Metadata_for_Question_Answering_and_Novelty_Tasks.',inproceedings,Proximity;TREC;Novelty;XPath;XML-tagged
conf_trec_TairaIHIKM03,5,2003,http://trec.nist.gov/pubs/trec12/papers/ntt.genomics.pdf,conf_trec_TairaIHIKM03,TREC,'Experiments_in_TREC_2003_Genomics_Track_at_NTT.',inproceedings,PubMed;GeneRIF;TREC;LocusLink;Tidal PrefixSpan at
conf_trec_SunJTCCK05,5,2005,http://trec.nist.gov/pubs/trec14/papers/nus.qa.pdf,conf_trec_SunJTCCK05,TREC,'Using_Syntactic_and_Semantic_Relation_Analysis_in_Question_Answering.',inproceedings,WordNet;MiniPar;TREC;ASSERT;PropBank
conf_trec_CraswellHWW03,5,2003,http://trec.nist.gov/pubs/trec12/papers/WEB.OVERVIEW.pdf,conf_trec_CraswellHWW03,TREC,'Overview_of_the_TREC_2003_Web_Track.',inproceedings,Rutgers;CombMNZ;Okapi;Panoptic;CSIRO
conf_trec_MejovaHFHAS09,5,2009,http://trec.nist.gov/pubs/trec18/papers/uiowa.BLOG.CHEM.pdf,conf_trec_MejovaHFHAS09,TREC,'TREC_Blog_and_TREC_Chem:_A_View_from_the_Corn_Fields.',inproceedings,Dirichlet;USPTO;TREC;Lucene;TFIDF
