paper_id,number_occurances,weighted_occurances
conf_icse_hamlets03,5,5
conf_icse_anderson99,5,5
conf_icse_alkhalafbg12,5,5
conf_icse_jorgesms06,5,5
conf_icse_madhavjigds90,5,5
conf_icse_cataldosdhs11,5,5
conf_icse_roman88,5,5
conf_icse_letiersb14,5,5
conf_icse_afifiwz92,5,5
conf_icse_kelly87,5,5
conf_icse_wongvcb05,5,5
conf_icse_moriisi06,5,5
conf_icse_chenwef06,5,5
conf_icse_leonmp05,5,5
conf_icse_gruhns97,5,5
conf_icse_balkoviche76,5,5
conf_icse_hullettnsh11,5,5
conf_icse_whittles00,5,5
conf_icse_busanym16,5,5
conf_icse_goeritzer11,5,5
conf_icse_basitrj05,5,5
conf_icse_azemajsm84,5,5
conf_icse_joness79,5,5
conf_icse_ruthruffpmer08,5,5
conf_icse_schroeder84,5,5
conf_icse_chals88,5,5
conf_icse_acharyar11,5,5
conf_icse_consensmr92,5,5
conf_icse_dignmj08,5,5
conf_icse_evangelistsfg88,5,5
conf_icse_clauseo11,5,5
conf_icse_hsiak97,5,5
conf_icse_golrad11,5,5
conf_icse_curtisksi87,5,5
conf_icse_yue89,5,5
conf_icse_getxt11,5,5
conf_icse_jarvinenkss90,5,5
conf_icse_clements06,5,5
conf_icse_buhrwkll85,5,5
conf_icse_inverardij05,5,5
conf_icse_spinellislk16,5,5
conf_icse_orsted00,5,5
conf_icse_steinrhm97,5,5
conf_icse_filierigt11,5,5
conf_icse_lingard81,5,5
conf_icse_fritschssc08,5,5
conf_icse_mohagheghiac05,5,5
conf_icse_xur08,5,5
conf_icse_maok06,5,5
conf_icse_mauleer08,5,5
conf_icse_petschenik85,5,5
conf_icse_kummel76,5,5
conf_icse_eckhardtvf16,5,5
conf_icse_heimdahll95,5,5
conf_icse_sandewallss81,5,5
conf_icse_costacb90,5,5
conf_icse_sindhgatta06,5,5
conf_icse_hazra02,5,5
conf_icse_schwartzm81,5,5
conf_icse_gilhk02,5,5
conf_icse_hagemann88,5,5
conf_icse_staatswh11,5,5
conf_icse_cutumisuossmrsc06,5,5
conf_icse_vernertjh01,5,5
conf_icse_humphreyk01,5,5
conf_icse_cristian79,5,5
conf_icse_tichyah01,5,5
conf_icse_paganob13,5,5
conf_icse_memonps99,5,5
conf_icse_lubarspr93,5,5
conf_icse_kimzwz07,5,5
conf_icse_gruhnu98,5,5
conf_icse_xur07,5,5
conf_icse_garciakmm13,5,5
conf_icse_nandas09,5,5
conf_icse_beckccdmpv96,5,5
conf_icse_zhouzl12,5,5
conf_icse_curtisss11,5,5
conf_icse_gethersdkp12,5,5
conf_icse_holderbg99,5,5
conf_icse_kiezungje09,5,5
conf_icse_beyercm04,5,5
conf_icse_kontio96,5,5
conf_icse_mirakhorliscc12,5,5
conf_icse_kilamohc12,5,5
conf_icse_pradelg13,5,5
conf_icse_zhangyzfzzo12,5,5
conf_icse_briandew99,5,5
conf_icse_zhengz12,5,5
conf_icse_atkinsbgm99,5,5
conf_icse_rogersgqb12,5,5
conf_icse_borgidad99,5,5
conf_www_berberichbvw06,4,4
conf_www_bultanfhs03,4,4
conf_www_kungasd10,4,4
conf_www_kulkarniaps15,4,4
conf_www_chengqblhwc08,4,4
conf_www_sunzg07,4,4
conf_www_abererch03,4,4
conf_www_bonattif05,4,4
conf_www_aggarwalmpp09,4,4
conf_www_alongt12,4,4
conf_www_zuohwcl09,4,4
conf_www_ghoshh12,4,4
conf_www_kohlschuttercn07,4,4
conf_www_karamefc11,4,4
conf_www_bakalovftc11,4,4
conf_www_karagiannisv09,4,4
conf_www_kootiaglm15,4,4
conf_www_yimp08,4,4
conf_www_royb07,4,4
conf_www_anavaag15,4,4
conf_www_irmaks05,4,4
conf_www_bunemandfht01,4,4
conf_www_agrawals01,4,4
conf_www_bhattacharyagm11,4,4
conf_www_kimlh06,4,4
conf_www_gatiusgc07,4,4
conf_www_gottronm09,4,4
conf_www_johnadnss08,4,4
conf_www_rudolpheb16,4,4
conf_www_al-qudahaarl09,4,4
conf_www_jainsb10,4,4
conf_www_kashlzz12,4,4
conf_www_huangtzh07,4,4
conf_www_sahamih06,4,4
conf_www_ahernknn07,4,4
conf_www_tyreewap11,4,4
conf_www_abbassil08,4,4
conf_www_meineckegmb06,4,4
conf_www_liucn03,4,4
conf_www_wuwlwxm13,4,4
conf_www_uganderbk13,4,4
conf_www_guyacujr13,4,4
conf_www_gonzalezcmrc13,4,4
conf_www_morikawahno06,4,4
conf_www_nguyenphg14,4,4
conf_www_antoniadespkaimk11,4,4
conf_www_goodw07,4,4
conf_www_zhaohlblm06,4,4
conf_www_zhangs07,4,4
conf_www_blancodm11,4,4
conf_www_ninanksrt02,4,4
conf_www_supcb07,4,4
conf_www_oliveirag09,4,4
conf_www_kobrentig15,4,4
conf_www_perelmanbls12,4,4
conf_www_bhargavaf02,4,4
conf_www_hummelm15,4,4
conf_www_lisl06,4,4
conf_www_shalomkpv16,4,4
conf_www_martinx07,4,4
conf_www_tsourakakis15,4,4
conf_www_agarwala06,4,4
conf_www_bautinwps10,4,4
conf_www_blytheg04,4,4
conf_www_wuqhsqsbc09,4,4
conf_www_pandeyo05,4,4
conf_www_boldirv11,4,4
conf_www_langmv12,4,4
conf_www_guptar07,4,4
conf_www_wangk15,4,4
conf_www_westwh13,4,4
conf_www_lizjh10,4,4
conf_www_kusterksk07,4,4
conf_www_tezukakt06,4,4
conf_www_wub08,4,4
conf_www_dongs13,4,4
conf_www_paquetk13,4,4
conf_www_kloumannakw15,4,4
conf_www_noiasdm03,4,4
conf_www_tanp08,4,4
conf_www_layaidag10,4,4
conf_www_hamaguchidhy06,4,4
conf_www_crandallbhk09,4,4
conf_www_katzirls11,4,4
conf_www_weijpcs08,4,4
conf_www_gabrilovichdh04,4,4
conf_www_johl11,4,4
conf_www_galrs16,4,4
conf_www_archak10,4,4
conf_www_shiehyllw08,4,4
conf_www_bensonmhk10,4,4
conf_www_0001pl15,4,4
conf_www_parikhl06,4,4
conf_www_wildem07a,4,4
conf_www_hartlwb10,4,4
conf_www_bizerhib08,4,4
conf_www_guolkmtwf09,4,4
conf_www_gogalpfst13,4,4
conf_www_christin13,4,4
conf_www_caodlyh08,4,4
conf_www_dalvidkr13,4,4
conf_www_anagnostopoulosbc05,4,4
conf_www_leelc05,4,4
conf_www_wilsonsrs0sl16,4,4
conf_www_barhamgibo08,4,4
conf_www_meederksrbc11,4,4
conf_www_guocxz05,4,4
conf_www_duttams15,4,4
conf_www_songh10,4,4
conf_www_chellapillamc07,4,4
conf_www_barbosaf07,4,4
conf_www_liwgd07,4,4
conf_www_mahmudbrr09,4,4
conf_www_wangghwz07,4,4
conf_www_chenjwcln08,4,4
conf_www_liufzmr07,4,4
conf_www_pedroyo12,4,4
conf_www_chenzp12,4,4
conf_www_zhugcds11,4,4
conf_www_leukenpoz09,4,4
conf_www_khoslash14,4,4
conf_www_chapellez09,4,4
conf_www_nezhadxb10,4,4
conf_www_immorlicass15,4,4
conf_www_pekhimenkolrsb15,4,4
conf_www_shangsc01,4,4
conf_www_chopras16,4,4
conf_www_baeza-yatesbc15,4,4
conf_www_harthkd06,4,4
conf_www_parrpsddfwh06,4,4
conf_www_boldirsv11,4,4
conf_www_lialt0fm16,4,4
conf_www_rutledgeas06,4,4
conf_www_sahh07,4,4
conf_www_liup10,4,4
conf_www_choiked05,4,4
conf_www_menezeszla09,4,4
conf_www_lermanh10,4,4
conf_www_bolchinigp08,4,4
conf_www_liwg08,4,4
conf_www_chenc07a,4,4
conf_www_phanhhv10,4,4
conf_www_munteanm06,4,4
conf_www_susg16,4,4
conf_www_pandeyrc03,4,4
conf_www_guptakng03,4,4
conf_www_wucl08,4,4
conf_www_singlaw10a,4,4
conf_www_santosmo10,4,4
conf_www_zhelevag09,4,4
conf_www_arilgd07,4,4
conf_www_richardsondr07,4,4
conf_www_gaoh10,4,4
conf_www_alabi07,4,4
conf_www_pautassow10,4,4
conf_www_yangif16,4,4
conf_www_wuycjfmwtz08,4,4
conf_www_danescu-niculescu-mizilkkl09,4,4
conf_www_baicczsl08,4,4
conf_www_kumarnpt07,4,4
conf_www_qiahh13,4,4
conf_www_malm13,4,4
conf_www_bakshyrma12,4,4
conf_www_nguyenmt04,4,4
conf_www_kannanh06,4,4
conf_www_hsiehht08,4,4
conf_www_zhangd06,4,4
conf_www_wan08,4,4
conf_www_agarwalkmnr08,4,4
conf_www_zhourhl16,4,4
conf_www_nakahirahm06,4,4
conf_www_goelm09,4,4
conf_www_sandlerm10,4,4
conf_www_guhakrt04,4,4
conf_www_wenyinlh08,4,4
conf_www_diaztp07,4,4
conf_www_blundocb02,4,4
conf_www_seodgjp11,4,4
conf_www_bensonkt16a,4,4
conf_www_yuew09,4,4
conf_www_termehchyw10,4,4
conf_www_gatiusgmh06,4,4
conf_www_garcias16,4,4
conf_www_archakmm10,4,4
conf_www_krishnamurthyzwv03,4,4
conf_www_yujhl10,4,4
conf_www_jiangt06a,4,4
conf_www_wildem07,4,4
conf_www_szpektorgm11,4,4
conf_www_ferraginapv15,4,4
conf_www_sariyucespc15,4,4
conf_www_hristovawmpm16,4,4
conf_www_chencsgzl10,4,4
conf_www_donatobcm10,4,4
conf_www_berners-lee11,4,4
conf_www_yirl09,4,4
conf_www_guixbh15,4,4
conf_www_elniketyntz04,4,4
conf_www_gigerw06,4,4
conf_www_jamborwl12,4,4
conf_www_juna06,4,4
conf_www_konglmr10,4,4
conf_www_yim09,4,4
conf_www_chaudhurigx09,4,4
conf_www_hogan15,4,4
conf_www_spalteholzllh08,4,4
conf_www_diazai08,4,4
conf_www_brodersencgds05,4,4
conf_www_colesdml03,4,4
conf_www_dalalss12,4,4
conf_www_wilde06a,4,4
conf_www_taherfdb08,4,4
conf_www_dyresonlw04,4,4
conf_www_chierichetti0kl16,4,4
conf_www_diemertv09,4,4
conf_icse_wexelblat76,4,4
conf_icse_wortmanc81,4,4
conf_icse_kafurac85,4,4
conf_icse_duncan88,4,4
conf_icse_ning97,4,4
conf_icse_knight02,4,4
conf_icse_barghoutik95,4,4
conf_icse_hostwt05,4,4
conf_icse_iosif00,4,4
conf_icse_wile97,4,4
conf_icse_garciaclrhg05,4,4
conf_icse_humphreyo97,4,4
conf_icse_weissbptz02,4,4
conf_icse_lindstrom78,4,4
conf_icse_bosch01,4,4
conf_icse_chorenlglgr06,4,4
conf_icse_parnascw84,4,4
conf_icse_lehman97,4,4
conf_icse_poony06,4,4
conf_icse_basilicmppw92,4,4
conf_icse_ganapathykjj07,4,4
conf_icse_roehmm12,4,4
conf_icse_jin04,4,4
conf_icse_nagappan04,4,4
conf_icse_uchitelk01,4,4
conf_icse_haiducrbolm04,4,4
conf_icse_shaw03,4,4
conf_icse_hartman91,4,4
conf_icse_srinivasanv98,4,4
conf_icse_ngccy07,4,4
conf_icse_dalaljkllph99,4,4
conf_icse_becke93,4,4
conf_icse_yurrl99,4,4
conf_icse_bhandarir93,4,4
conf_icse_lin04,4,4
conf_icse_hostw98,4,4
conf_icse_yokomoriiymki03,4,4
conf_icse_alfonsobko04,4,4
conf_icse_guzzi12,4,4
conf_icse_antonp98,4,4
conf_icse_chanbs98,4,4
conf_icse_cangussu01,4,4
conf_icse_yokoyamak98,4,4
conf_icse_dunsmorerw01,4,4
conf_icse_brodmanj94,4,4
conf_icse_0002lszow13,4,4
conf_icse_rodrigues04,4,4
conf_icse_sullivansbnh01,4,4
conf_icse_leejp14,4,4
conf_icse_yellinm85,4,4
conf_icse_silveira00,4,4
conf_icse_frantzeskousgk06,4,4
conf_icse_spotoe11,4,4
conf_icse_tantithamthavorn16,4,4
conf_icse_dippolitobkmsu14,4,4
conf_icse_corbettdhr00,4,4
conf_icse_ernstc05,4,4
conf_icse_seamanb97,4,4
conf_icse_freese06,4,4
conf_icse_jacksonz95,4,4
conf_icse_penedos85,4,4
conf_icse_johnsonf90,4,4
conf_icse_mahk06,4,4
conf_icse_stapellk08,4,4
conf_icse_kiczalesllmmm97,4,4
conf_icse_davies11,4,4
conf_icse_hermanspd11,4,4
conf_icse_yamauchiwiv06,4,4
conf_icse_palanquep00,4,4
conf_icse_freund08,4,4
conf_icse_claybrook76,4,4
conf_icse_choudhary11,4,4
conf_icse_penedobe81,4,4
conf_icse_shapirodm84,4,4
conf_icse_huff81,4,4
conf_icse_nuseibehr97,4,4
conf_icse_dreyfusk76,4,4
conf_icse_bernsteinf90,4,4
conf_icse_dewanjmp97,4,4
conf_icse_salayfrsc14,4,4
conf_icse_tonella05,4,4
conf_icse_liubl06,4,4
conf_icse_mili82,4,4
conf_icse_wasserman81,4,4
conf_icse_keramidism79,4,4
conf_icse_lubars89,4,4
conf_icse_muraisdmf82,4,4
conf_icse_huangs06,4,4
conf_icse_emmerichk02,4,4
conf_icse_xiepm06,4,4
conf_icse_dippolitobpu11,4,4
conf_icse_ramamritham84,4,4
conf_icse_itakurat82,4,4
conf_icse_zundorf05,4,4
conf_icse_whittlegm06,4,4
conf_icse_antoniusknf04,4,4
conf_icse_dingsoyrr03,4,4
conf_icse_dornt13,4,4
conf_icse_paolis96,4,4
conf_icse_frasera12,4,4
conf_icse_hedinbm03,4,4
conf_icse_jaloteh98,4,4
conf_icse_vardanega94,4,4
conf_icse_selic04,4,4
conf_icse_bousquetorz99,4,4
conf_icse_boosfjk12,4,4
conf_icse_naumovichac99,4,4
conf_icse_orsojhs04,4,4
conf_icse_tamrawinnn12,4,4
conf_icse_tianll12,4,4
conf_icse_herbslebmfg01,4,4
conf_icse_mukherjeas93,4,4
conf_icse_milicevicmmk07,4,4
conf_icse_sarmamwh09,4,4
conf_icse_schneiderh03,4,4
conf_icse_lucialjb12,4,4
conf_icse_sunzzz16,4,4
conf_icse_furusawacw06,4,4
conf_icse_gurrt00,4,4
conf_icse_leveson92,4,4
conf_icse_kautzht00,4,4
conf_icse_bryant00,4,4
conf_icse_bohmeor13,4,4
conf_icse_ponzanellibl04,4,4
conf_icse_akgulmp04,4,4
conf_icse_mengwzm12,4,4
conf_icse_kramer94,4,4
conf_icse_nishimatsujki99,4,4
conf_icse_freyfh13,4,4
conf_icse_mizunokits98,4,4
conf_icse_thongtanunammhi16,4,4
conf_icse_yilmazpw08,4,4
conf_icse_melnikm05,4,4
conf_icse_mehtamp00,4,4
conf_icse_ko06,4,4
conf_icse_chinkqpn05,4,4
conf_icse_feuerf79,4,4
conf_icse_kaiserf87,4,4
conf_icse_gaffneyc92,4,4
conf_icse_riddlewsss78,4,4
conf_icse_bailey12,4,4
conf_icse_tana00dc13,4,4
conf_icse_wertz82,4,4
conf_icse_tiand13,4,4
conf_icse_zagez03,4,4
conf_icse_zeid13,4,4
conf_icse_kodv07,4,4
conf_icse_gouesdfw12,4,4
conf_icse_treudes09a,4,4
conf_icse_mullert01,4,4
conf_icse_mockus09,4,4
conf_icse_horsleyl79,4,4
conf_icse_zhaihmztzq16,4,4
conf_icse_ganzingers90,4,4
conf_icse_heitmeyerp05,4,4
conf_icse_zhanggg06,4,4
conf_icse_guerrouj04,4,4
conf_icse_nguyenct04,4,4
conf_icse_hindlebsgd12,4,4
conf_icse_whalengyhs13,4,4
conf_icse_songpf12,4,4
conf_icse_avancini12,4,4
conf_icse_nistorlpgm12,4,4
conf_icse_chenrv94,4,4
conf_icse_karailas07,4,4
conf_icse_busew09,4,4
conf_icse_werthh13,4,4
conf_icse_wanger07,4,4
conf_icse_gortonh04,4,4
conf_icse_berenbach04,4,4
conf_icse_brandtner04,4,4
conf_icse_liuz12,4,4
conf_icse_whittlesk03,4,4
conf_icse_boyergp13,4,4
conf_icse_comanss09,4,4
conf_icse_sillittisv12,4,4
conf_icse_pradeljag12,4,4
conf_icse_barnettnbbg04,4,4
conf_icse_coppitpr07,4,4
conf_icse_murphylwr01,4,4
conf_icse_briandelf98,4,4
conf_icse_yuanpz12,4,4
conf_icse_easterbrookc01,4,4
conf_icse_banatre91,4,4
conf_icse_wohlwendr93,4,4
conf_icse_johnson94,4,4
conf_icse_craigenkmnps88,4,4
conf_icse_harroldc98,4,4
conf_icse_balzer91,4,4
conf_icse_janzench13,4,4
conf_icse_soundarajanh04,4,4
conf_icse_pachecoleb07,4,4
conf_icse_maleticm01,4,4
conf_icse_zanetti12,4,4
conf_icse_naminam08,4,4
conf_icse_thomas00,4,4
conf_icse_xiao11,4,4
conf_icse_senguptacs06,4,4
conf_icse_saekihe89,4,4
conf_icse_yin06,4,4
conf_icse_csallners05,4,4
conf_icse_kumar11,4,4
conf_icse_graunkek02,4,4
conf_icse_darimontdml97,4,4
conf_icse_futamurakht81,4,4
conf_icse_sungw11,4,4
conf_icse_shaw89,4,4
conf_icse_shigowtin82,4,4
conf_icse_dniestrowskigm78,4,4
conf_icse_hammerdvt08,4,4
conf_icse_jorgensonhg11,4,4
conf_icse_steinmacherctg16,4,4
conf_icse_guptap06,4,4
conf_icse_black76,4,4
conf_icse_corbettdhlprz00,4,4
conf_icse_milicgz00,4,4
conf_icse_liuyr06,4,4
conf_icse_shimatmt97,4,4
conf_icse_lawrence82,4,4
conf_icse_damon97,4,4
conf_icse_cachocfscsgbg14,4,4
conf_icse_mauer00,4,4
conf_icse_sterlingj05,4,4
conf_icse_maras11,4,4
conf_icse_mullerf16,4,4
conf_icse_bultan00,4,4
conf_icse_littlewood78,4,4
conf_icse_rosej90,4,4
conf_icse_harellnppss88,4,4
conf_icse_ohba82,4,4
conf_icse_kaleeswarantko14,4,4
conf_icse_kerschbergop76,4,4
conf_icse_malik11,4,4
conf_icse_pankratiusp11,4,4
conf_icse_dengfc05,4,4
conf_icse_meneelyw11,4,4
conf_icse_rosenberg85,4,4
conf_icse_skenele04,4,4
conf_icse_potierafb82,4,4
conf_icse_concasptz11,4,4
conf_icse_curtis97,4,4
conf_icse_romangb92,4,4
conf_icse_rigbygs08,4,4
conf_icse_brodmanj97,4,4
conf_icse_greenhouses02,4,4
conf_icse_reissr05,4,4
conf_icse_pankratius11,4,4
conf_icse_nakagawaf90,4,4
conf_icse_silva02,4,4
conf_icse_crnkovicssw02,4,4
conf_icse_fischers84,4,4
conf_icse_henkeld05,4,4
conf_icse_grundyhhl08,4,4
conf_icse_baker97,4,4
conf_icse_shiratorign82,4,4
conf_icse_kimkasck06,4,4
conf_icse_musao84,4,4
conf_icse_lafontainels90,4,4
conf_icse_robillard02,4,4
conf_icse_brune04,4,4
conf_icse_bellsk13,4,4
conf_icse_ludi07,4,4
conf_icse_kasis13,4,4
conf_icse_mitchells12,4,4
conf_icse_dausbourgsdr98,4,4
conf_icse_mcdowellwbf03,4,4
conf_icse_0001nrn13,4,4
conf_icse_bouwersdv04,4,4
conf_icse_dwyerke07,4,4
conf_icse_guimaraess12,4,4
conf_icse_heumesserh03,4,4
conf_icse_coppits03,4,4
conf_icse_gruhns98,4,4
conf_icse_notkinks99,4,4
conf_icse_grahamu96,4,4
conf_icse_herbslebg99,4,4
conf_icse_carusod91,4,4
conf_icse_yskoutsj12,4,4
conf_icse_mohagheghicks04,4,4
conf_icse_alrajehklru12,4,4
conf_icse_femmerglm13,4,4
conf_icse_chensr08,4,4
conf_vldb_gravanog95,4,4
conf_vldb_mylopoulosr92,4,4
conf_vldb_ledouxp82,4,4
conf_vldb_iyerrv89,4,4
conf_vldb_ioannidis89,4,4
conf_vldb_papakonstantinouag96,4,4
conf_vldb_chenrs95,4,4
conf_vldb_houtsmaac90,4,4
conf_vldb_dasguptak83,4,4
conf_vldb_linklln04,4,4
conf_vldb_agrawala90,4,4
conf_vldb_martinna87,4,4
conf_vldb_levyro96,4,4
conf_vldb_habichrl06,4,4
conf_vldb_leek06,4,4
conf_vldb_bunemancfk06,4,4
conf_vldb_cuiw01,4,4
conf_vldb_ludasahergm00,4,4
conf_vldb_careyksss00,4,4
conf_vldb_vogels07,4,4
conf_vldb_koudass03,4,4
conf_vldb_zhoucrs05,4,4
conf_vldb_jagatheesanmpw03,4,4
conf_vldb_rezendes98,4,4
conf_vldb_dattart99,4,4
conf_vldb_agrawalsx02,4,4
conf_vldb_cieslewiczr07,4,4
conf_vldb_greco98,4,4
conf_vldb_lingll00,4,4
conf_vldb_zhangzzp07,4,4
conf_vldb_shahrs02,4,4
conf_vldb_bosworth02,4,4
conf_vldb_george98,4,4
conf_vldb_simonsona75,4,4
conf_vldb_roussopoulosm75,4,4
conf_vldb_dasggr04,4,4
conf_vldb_aggarwalhwy04,4,4
conf_vldb_kuittinennss90,4,4
conf_vldb_cellaryj90,4,4
conf_vldb_lockemannkkkn97,4,4
conf_vldb_zobelms92,4,4
conf_vldb_patterson93,4,4
conf_vldb_wood90,4,4
conf_vldb_chenr93,4,4
conf_vldb_ilyasmhba04,4,4
conf_vldb_muroimh83,4,4
conf_vldb_albert91,4,4
conf_vldb_ozdenbrs94,4,4
conf_vldb_kemprs90,4,4
conf_vldb_sellisrf97,4,4
conf_vldb_humborstadsht97,4,4
conf_vldb_evangelidisls95,4,4
conf_vldb_lowenthal86,4,4
conf_vldb_fan04,4,4
conf_vldb_reutercgsw95,4,4
conf_vldb_nabarmkmm06,4,4
conf_vldb_xinhcl06,4,4
conf_vldb_weikums84,4,4
conf_jcdl_hongchh01,3,3
conf_jcdl_rosnerjmo07,3,3
conf_jcdl_cunninghamb09a,3,3
conf_jcdl_mcmartinwimmm07,3,3
conf_jcdl_hershvmeb02,3,3
conf_jcdl_lipft13,3,3
conf_jcdl_laendergr04,3,3
conf_jcdl_hemmingerbs04,3,3
conf_jcdl_yarondklbplsca08,3,3
conf_jcdl_parker04,3,3
conf_jcdl_goldfedera08,3,3
conf_jcdl_kleinb15,3,3
conf_jcdl_marshall09,3,3
conf_jcdl_hopfgartneruvgj08,3,3
conf_jcdl_monroyfc10,3,3
conf_jcdl_kresteldh11,3,3
conf_jcdl_singhcmg15,3,3
conf_jcdl_shipmangsmk15,3,3
conf_jcdl_antunesbcbr09,3,3
conf_jcdl_riggsw01,3,3
conf_jcdl_christel06,3,3
conf_jcdl_smeatonmomlmby01,3,3
conf_jcdl_hsiaow07,3,3
conf_jcdl_butcherb05,3,3
conf_jcdl_pettigrewd01,3,3
conf_jcdl_hernandezha02,3,3
conf_jcdl_frenchp13,3,3
conf_jcdl_chungcoa04,3,3
conf_jcdl_marshallrs16,3,3
conf_jcdl_rydberg-coxmc01,3,3
conf_jcdl_papachristopoulos16,3,3
conf_jcdl_abdullabcklmtls01,3,3
conf_jcdl_bainbridgenc10,3,3
conf_jcdl_hurb09,3,3
conf_jcdl_downie15,3,3
conf_jcdl_takhirovs09,3,3
conf_jcdl_dunni01,3,3
conf_jcdl_pomerantz02,3,3
conf_jcdl_lynchpjsl07,3,3
conf_jcdl_cunninghamm06,3,3
conf_jcdl_altmanadkksvkk01,3,3
conf_jcdl_downieet05,3,3
conf_jcdl_chenaz12,3,3
conf_jcdl_takhirov11,3,3
conf_jcdl_kleinhn09,3,3
conf_jcdl_cartledgen14,3,3
conf_jcdl_caidik03,3,3
conf_jcdl_sumnerbad03,3,3
conf_jcdl_rahebi14,3,3
conf_jcdl_kanhabuann14,3,3
conf_jcdl_agatamiiu14,3,3
conf_jcdl_barriosgg14,3,3
conf_jcdl_hemmingerbcjse04,3,3
conf_jcdl_ohlmy12,3,3
conf_jcdl_greenhillav10,3,3
conf_jcdl_stewartpa07,3,3
conf_jcdl_pomerantzowyf07,3,3
conf_jcdl_dunni02,3,3
conf_jcdl_krowneh04,3,3
conf_jcdl_defelicekrw06,3,3
conf_jcdl_sumnerddw09,3,3
conf_jcdl_larseni06,3,3
conf_jcdl_bierp05a,3,3
conf_jcdl_probstd08,3,3
conf_jcdl_heyswll06,3,3
conf_jcdl_learygwr09,3,3
conf_jcdl_stuart-mooreej06,3,3
conf_jcdl_feilfz16,3,3
conf_jcdl_thomasm06,3,3
conf_jcdl_tanggjl09,3,3
conf_jcdl_jiangl13,3,3
conf_jcdl_barkstromffm02,3,3
conf_jcdl_voplctgczsl07,3,3
conf_jcdl_carlsonl09,3,3
conf_jcdl_zhuc02,3,3
conf_jcdl_skinner15,3,3
conf_jcdl_sandlerrtuk12,3,3
conf_jcdl_geffetf01,3,3
conf_jcdl_furutahkkuv01,3,3
conf_jcdl_xiecsw16,3,3
conf_jcdl_buchanan07a,3,3
conf_jcdl_renearwud08,3,3
conf_jcdl_tuarobmg12,3,3
conf_jcdl_sierra06,3,3
conf_jcdl_pangshh04,3,3
conf_jcdl_bierp05,3,3
conf_jcdl_khoo06,3,3
conf_jcdl_tonkin09,3,3
conf_jcdl_sooycf04,3,3
conf_jcdl_oksanenv12,3,3
conf_jcdl_freirebc12,3,3
conf_jcdl_wingenrothpd02,3,3
conf_jcdl_beelglg11,3,3
conf_jcdl_dippocgh02,3,3
conf_jcdl_boston-claymj13,3,3
conf_jcdl_rahnemoonfarp13,3,3
conf_jcdl_palmerpvchnw01,3,3
conf_jcdl_marincionil02,3,3
conf_jcdl_sanchezav07,3,3
conf_jcdl_ledleyddt05,3,3
conf_jcdl_albertsonj15,3,3
conf_jcdl_cui08a,3,3
conf_jcdl_murdocklab13,3,3
conf_jcdl_cabanaccfjkmw16,3,3
conf_jcdl_buchanan07,3,3
conf_jcdl_llewellyncf16,3,3
conf_jcdl_bainbridgejmjw08a,3,3
conf_jcdl_harris15,3,3
conf_jcdl_malg13,3,3
conf_jcdl_fujisawaa08,3,3
conf_jcdl_downie02,3,3
conf_jcdl_nunzio16,3,3
conf_jcdl_xuoes08,3,3
conf_jcdl_alhoori16,3,3
conf_jcdl_abbasic07,3,3
conf_jcdl_coleg08,3,3
conf_jcdl_bohemierakq11,3,3
conf_jcdl_ishitamkmksku09,3,3
conf_jcdl_alberthbc12,3,3
conf_jcdl_mccainkw16,3,3
conf_jcdl_tang09,3,3
conf_jcdl_palmerch06,3,3
conf_jcdl_wolfimmmm07,3,3
conf_jcdl_zhangwn08,3,3
conf_jcdl_kochummanmfgum02,3,3
conf_jcdl_murraylwl09,3,3
conf_jcdl_soergel02,3,3
conf_jcdl_caidic04,3,3
conf_jcdl_kangplb06,3,3
conf_jcdl_aikenslwk11,3,3
conf_jcdl_higgins08,3,3
conf_jcdl_tang08,3,3
conf_jcdl_chisikk06,3,3
conf_jcdl_zongwslgthc05,3,3
conf_jcdl_fox02,3,3
conf_jcdl_yangkklsswstf11,3,3
conf_jcdl_hershd02,3,3
conf_jcdl_mcmartinm07,3,3
conf_jcdl_wangyks08,3,3
conf_jcdl_schmalbeckse06,3,3
conf_jcdl_weaversc06,3,3
conf_jcdl_cunninghamm07,3,3
conf_jcdl_fisherkl06,3,3
conf_jcdl_kowalczyk11,3,3
conf_jcdl_heidorn02a,3,3
conf_jcdl_ishitamksku10,3,3
conf_jcdl_kulovitsbkmsr08,3,3
conf_jcdl_medelyanw06a,3,3
conf_jcdl_suleman02,3,3
conf_jcdl_warner03,3,3
conf_jcdl_woods03,3,3
conf_jcdl_chuwlb03,3,3
conf_jcdl_batjargalkkm14,3,3
conf_jcdl_davisek03,3,3
conf_jcdl_castrosr14,3,3
conf_jcdl_dureteckkp0f14,3,3
conf_jcdl_campbelltl06,3,3
conf_jcdl_jatowtkt16,3,3
conf_jcdl_jeng04,3,3
conf_jcdl_williamss11,3,3
conf_jcdl_janssen05,3,3
conf_jcdl_ravindranathansgfff04,3,3
conf_jcdl_tsakonasmpp12,3,3
conf_jcdl_unruhpd02,3,3
conf_jcdl_fukm05,3,3
conf_jcdl_bierpgn04,3,3
conf_jcdl_nikolovs08,3,3
conf_jcdl_sakrc11,3,3
conf_jcdl_cubaudst02,3,3
conf_jcdl_xiecf15,3,3
conf_jcdl_alemneh09,3,3
conf_jcdl_zhuca06,3,3
conf_jcdl_xiaw13,3,3
conf_jcdl_plutchakfg02,3,3
conf_jcdl_milnenw08,3,3
